final_price,available_for_delivery,available_for_pickup,brand,review_count,product_id,product_name,category_name,root_category_name,tags,rating,unit_price,sizes,colors,seller,initial_price,categories,date,discount_numeric,discount_percent,one_star,two_stars,three_stars,four_stars,five_stars
13.83,True,False,Scoop,10,5291664103,"Scoop Women’s V-Neck Top with Volume Sleeves, Sizes XS-XXL",Womens Blouses,Clothing,"[""Clearance""]",3.7,,"[""XS"",""S"",""M"",""L"",""XL"",""XXL""]","[""BLACK CLOUDS"",""BLACK SOOT"",""CLEMATIS BLUE""]",Wal███t.c███,29.0,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]",2024-08-24,15.17,52.31,1,1,2,2,4
9.84,True,True,SmartMouth,565,5062553620,"SmartMouth Original Activated Breath Rinse 16 oz, Adult",Dry Mouth Mouthwash,Personal Care,,4.6,0.615,[],[],Wal███t.c███,9.84,"[""Personal Care"",""Oral Care"",""Mouthwash"",""Dry Mouth Mouthwash""]",2024-08-24,0.0,0.0,30,11,22,47,455
204.99,True,False,WestinTrends,31,469036214,"WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee",Full Bases,Patio & Garden,"[""Reduced price""]",4.2,,"[""Umbrella"",""Umbrella with Base""]","[""Beige"",""Black/White Stripe"",""Coffee"",""Dark Green"",""Gray"",""Gray/White Stripe"",""Green"",""Lime"",""Navy Blue"",""Red"",""Royal Blue"",""Turquoise"",""White""]",Wes███Tre███,339.99,"[""Patio & Garden"",""Outdoor Shade"",""Patio Umbrella Accessories"",""Full Bases""]",2024-08-24,135.0,39.71,3,0,2,9,17
12.45,True,False,Xingqing,2,790957653,Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months,Baby Girls Clothing,Clothing,"[""Reduced price""]",4.0,,"[""0-3 Months"",""3-6 Months"",""12-18 Months"",""18-24 Months"",""6-12 Months""]","[""Beige"",""Blue"",""Gray"",""Green"",""Khaki"",""Pink"",""Purple"",""White""]",Lou███i,15.89,"[""Clothing"",""Kids Clothing"",""Baby Clothes"",""Baby Girls Clothing"",""Baby Girls Clothing""]",2024-08-24,3.44,21.65,0,0,1,0,1
354.99,True,False,UDPATIO,209,5295270812,"UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck",Shop All Patio Furniture,Patio & Garden,"[""Best seller""]",4.6,,"[""Set of 2"",""Set of 4"",""Set of 6""]","[""Dark Grey"",""Khaki"",""Light Gray"",""Navy Blue"",""Padded Dark Grey Fabric"",""Padded Khaki Fabric"",""Padded Light Gray Fabric"",""Padded Navy Blue Fabric""]",UDP███O-U███,469.99,"[""Patio & Garden"",""Patio Furniture"",""Shop All Patio Furniture""]",2024-08-24,115.0,24.47,5,5,22,7,170
24.99,True,False,Exclusivo Mezcla,400,668480724,"Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise",Bedding Sets,Home,"[""Best seller"",""Flash Deal""]",4.5,,"[""Twin"",""Queen"",""King""]","[""Black"",""Blue"",""Blush Pink"",""Brich Beige"",""Brown"",""Camel"",""Dark Gray"",""Grass Green"",""Light Gray"",""Orange"",""Purple"",""Red"",""Spa Blue"",""Turquoise"",""White"",""Yellow""]",Exc███ivo███zcl███,65.98,"[""Home"",""Bedding"",""Bedding Sets"",""Bedding Sets""]",2024-08-24,40.99,62.12,20,6,21,53,300
19.8,True,False,Hanes,78,102593173,Hanes Long Sleeve Men T-Shirt 2-Pack Beefy-T Crewneck Soft Cotton Full Cut S-3XL,Mens Workout Shirts,Clothing,,4.3,,"[""S"",""M"",""L"",""XL"",""2XL"",""3XL""]","[""Black"",""Deep Forest"",""Deep Red"",""Deep Royal"",""Light Blue"",""Light Steel"",""Navy"",""Smoke Gray"",""White""]",Wal███t.c███,33.0,"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Shirts""]",2024-08-24,13.2,40.0,5,3,6,11,53
92.69,True,False,Amay's,4,2785607950,"Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 21 Inch Deep Pockets Solid California King, White",White Sheets,Home,"[""Reduced price""]",5.0,,"[""Twin"",""Twin-XL"",""Full"",""Queen"",""King"",""Alaska King"",""California King"",""Emperor"",""Grand King"",""King { 6-PCs Set }"",""Queen { 6-PCs Set }"",""RV King"",""Short Queen""]","[""Black {Solid}"",""Black {Stripe}"",""Burgundy Solid"",""Burgundy Stripe"",""Burgundy {Solid}"",""Burgundy {Stripe}"",""Chocolate Solid"",""Chocolate Stripe"",""Chocolate {Solid}"",""Chocolate {Stripe}"",""Dark Grey {Solid}"",""Dark Grey {Stripe}"",""Ivory Stripe"",""Ivory {Solid}"",""Ivory {Stripe}"",""Light Blue {Solid}"",""Light Blue {Stripe}"",""Navy Blue {Solid}"",""Navy Blue {Stripe}"",""Purple Solid"",""Purple Stripe"",""Purple {Solid}"",""Purple {Stripe}"",""Sage Green {Solid}"",""Sage Green {Stripe}"",""Silver Grey {Solid"",""Silver Grey {Stripe"",""Taupe Solid"",""Taupe Stripe"",""Taupe {Solid}"",""Taupe {Stripe}"",""Turquoise Solid"",""Turquoise Stripe"",""Turquoise {Solid}"",""Turquoise {Stripe}"",""White Stripe"",""White {Solid}"",""White {Stripe}""]",AMA███EXT███S,102.99,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""White Sheets""]",2024-08-24,10.3,10.0,0,0,0,0,4
9.99,True,False,Simply Silver Mouthwash,39,362341632,"Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz",Oral Care Accessories,Personal Care,,5.0,,[],[],Sil███uti███,12.99,"[""Personal Care"",""Oral Care"",""Oral Accessories"",""Oral Care Accessories""]",2024-08-25,3.0,23.09,0,0,0,0,39
15.99,True,False,Demotime,1,5702523237,Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops,Golf Shirts,Sports & Outdoors,"[""Reduced price""]",5.0,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""A1-Ligh Blue"",""B1-Blue"",""C1-Navy Blue"",""D1-Black"",""E1-Green"",""F1-Orange""]",Dem███me,18.99,"[""Sports & Outdoors"",""Sports"",""Golf Equipment"",""Golf Clothing"",""Golf Shirts""]",2024-08-25,3.0,15.8,0,0,0,0,1
11.24,True,False,FindChic,19,3922793394,"FindChic Men Triple Moon Ring Goddess Fidget Ring,Balck Stress Relief Rotatable Anxiety Ring Size 7 to 14,Send Gift Box",Womens Rings,Jewelry,"[""Reduced price""]",4.8,,"[""7"",""8"",""9"",""10"",""11"",""12"",""13"",""14""]","[""01.Stainless"",""02.Black"",""03.Gold"",""04.Mixed Colors""]",Fin███ic ███elr█████████l,42.99,"[""Jewelry"",""Womens Jewelry & Watches"",""Womens Jewelry"",""Womens Rings"",""Womens Rings""]",2024-08-25,31.75,73.85,0,0,0,3,16
20.87,True,False,Casual Nights,215,831123723,Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger,Womens Nightshirts & Gowns,Clothing,"[""Reviewers highlighted: comfort, house, light weight"",""Flash Deal""]",4.1,,"[""S"",""M"",""L"",""XL"",""XXL"",""3X"",""4X""]","[""Blue Floral"",""Dots Blue"",""Dots Pink"",""Dots Purple"",""Dots Yellow"",""Mint Green Floral"",""Pink Floral"",""Plaid Blue"",""Plaid Green"",""Plaid Pink"",""Plaid Purple"",""Purple Floral""]",Cas███ 21███,23.99,"[""Clothing"",""Womens Clothing"",""Womens Pajamas & Loungewear"",""Womens Nightshirts & Gowns""]",2024-08-25,3.12,13.01,23,13,19,24,136
29.99,True,False,J. Adams,13,1017487270,"J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant & Comfortable, Perfect for Weddings",Block Heels,Clothing,"[""Reduced price""]",4.5,,"[""5.5"",""6"",""6.5"",""7"",""7.5"",""8"",""8.5"",""9"",""9.5"",""10"",""11""]","[""Black Vegan Suede"",""Marigold Vegan Suede"",""Nude Vegan Leather"",""Nude Vegan Suede"",""Snake PU"",""Tan Vegan Leather"",""White Vegan Leather""]",J. ███ms,41.99,"[""Clothing"",""Shoes"",""Womens Shoes"",""Heels"",""Block Heels""]",2024-08-24,12.0,28.58,1,0,1,0,11
9.99,True,False,TheLovely,9,435835263,TheLovely Women & Plus Front and Back Reversible Spaghetti Strap Flowy Cami Tank Tops,Plus Size Activewear,Clothing,"[""Clearance""]",4.1,,"[""S"",""M"",""L"",""XL"",""1X"",""2X"",""3X""]","[""Army Green"",""Ash Grey"",""Ash Mocha"",""Ash Olive"",""Ash Rose"",""Black"",""Blue Grey"",""Bone"",""Bright Blue"",""Brown"",""Candy Pink"",""Cement"",""Charcoal"",""Cocoa"",""Copper"",""DK Burgundy"",""DK Olive"",""DK Plum"",""DK Rust"",""Deep Camel"",""Deep Coral"",""Deep Sky"",""Dusty Banana"",""Dusty Blush"",""Dusty Green"",""Dusty Olive"",""Dusty Pink"",""Dusty Rose"",""Dusty Teal"",""Eggplant"",""Green Mint"",""H Grey"",""Hot Pink"",""Ice Blue"",""Ivory"",""K Green"",""Khaki"",""LT Green"",""LT Mocha"",""LT Mustard"",""LT Navy"",""LT Olive"",""LT Rose"",""LT Sage"",""Lavender"",""Mocha"",""Navy"",""Neon Coral"",""Neon Hot Pink"",""Olive Mustard"",""Ruby"",""S Magenta"",""Spring Blue"",""Teal"",""Yellow""]",The███ely███,16.99,"[""Clothing"",""Womens Plus"",""Plus Size Activewear"",""Plus Size Activewear""]",2024-08-24,7.0,41.2,2,0,0,0,7
14.99,True,False,UVN,47,5053396247,UVN Sweatshirts for Women Square Neck Long Sleeve Shirts Casual Tunic Tops,Womens Sweatshirts & Hoodies,Clothing,"[""Reduced price""]",4.1,,"[""S"",""M"",""L"",""XL"",""2XL"",""3XL""]","[""Black"",""Blue"",""Gray"",""Khaki"",""Light Gray"",""Red""]",U V███,18.99,"[""Clothing"",""Womens Clothing"",""Womens Sweatshirts & Hoodies"",""Womens Sweatshirts & Hoodies""]",2024-08-24,4.0,21.06,6,2,3,4,32
54.9,True,False,Amay's,8,3099936296,Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped,Colored Sheets,Home,"[""Reduced price""]",5.0,,"[""King Pillowcases(20x40)"",""Queen Pillowcases(20x30 )"",""Twin(66x96)"",""Twin XL(70x102)"",""Full(81x96)"",""Olympic Queen( 90x102)"",""Queen( 90x102)"",""Short Queen( 90x102)"",""California king(102x110)"",""King(102x108)"",""RV King(102x108)"",""Split King(102x108)"",""Emperor(110x125)"",""Grand King(110x125)"",""Alaska King(125x125)""]","[""Aqua Blue"",""Beige"",""Black"",""Burgundy"",""Chocolate"",""Dark Grey"",""Gold"",""Gray"",""Hot Pink"",""Ivory"",""Lavender"",""Light Blue"",""Navy Blue"",""Orange"",""Parrot Green"",""Peach"",""Pink"",""Purple"",""Red"",""Royal Blue"",""Sage"",""Silver Gray"",""Silver Grey"",""Taupe"",""Teal"",""Turquoise"",""White"",""Wine"",""Yellow""]",AMA███EXT███S,61.0,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]",2024-08-24,6.1,10.0,0,0,0,0,8
75.99,True,False,VOUA,42,1727244137,"VOUA Electric Heated Mattress Pad, White King",Heating Mattress toppers,Home,,4.6,,"[""Twin"",""Full"",""Queen"",""King"",""California King""]","[""Gray"",""White""]",VOUA,115.0,"[""Home"",""Bedding"",""Mattress Toppers & Pads"",""Heating Mattress toppers""]",2024-08-25,39.01,33.92,2,2,0,4,34
569.99,True,False,Caroma,618,5439347407,"Caroma Electric Scooter for Adult, 30Miles Range&20Mph Power by 20""Off-Road Tire&Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black",Adult Electric Scooters,Sports & Outdoors,"[""Best seller""]",4.7,,"[""15Miles - Adjustable Seat/Handlebar"",""15Miles - Dual Shock Absorbers"",""25Miles with Adjustable Seat & Basket"",""NEW - Shock Absorbing 25Miles with Seat & Basket"",""30 Miles with Adjustable Seat & Basket"",""30Miles - Adjustable Seat/Handlebar"",""30Miles - Dual Shock Absorbers""]","[""Black"",""Gray"",""Grey Blue"",""Silver"",""White""]",Hot███,909.99,"[""Sports & Outdoors"",""Electric Transportation"",""Adult Electric Scooters""]",2024-08-24,340.0,37.36,30,8,11,30,539
42.99,True,False,LifeStride,1309,485354607,LifeStride Womens Suki Pumps - Medium & Wide Width,Stilettos,Clothing,"[""Clearance""]",4.5,,"[""5"",""5.5"",""6"",""6.5"",""7"",""7.5"",""8"",""8.5"",""9"",""9.5"",""10"",""11"",""12""]","[""Black"",""Black Patent"",""Fire Red Patent"",""Lux Navy"",""Platino Gold"",""Silver"",""Taupe Vinci"",""Tender Taupe""]",BHF███Inc███,47.99,"[""Clothing"",""Shoes"",""Womens Shoes"",""Heels"",""Stilettos""]",2024-08-24,5.0,10.42,59,39,67,230,914
41.86,True,False,Solaray,6,179112912,"Solaray Food Carotene, Vitamin A as Beta Carotene 25000IU | Carotenoids for Healthy Skin & Eyes, Antioxidant Activity & Immune System Support | 200ct",Beta Carotene,Health and Medicine,,4.2,,"[""100 ct"",""200 ct""]",[],Vit███nLi███,46.99,"[""Health and Medicine"",""Vitamins and Supplements"",""Antioxidant Supplements"",""Beta Carotene""]",2024-08-24,5.13,10.92,0,1,0,2,3
6.36,True,False,Ruimatai,16,640096014,Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts,Plus Size Activewear,Clothing,,1.8,,"[""S"",""M"",""L"",""1X"",""2X"",""3X"",""4X"",""5X""]","[""Black"",""Blue"",""Green"",""Pink"",""Red"",""White""]",Ido███an,10.35,"[""Clothing"",""Womens Plus"",""Plus Size Activewear"",""Plus Size Activewear""]",2024-08-25,3.99,38.55,12,1,0,0,3
32.77,True,False,Roaman's,153,1359948905,Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean,Plus Size Jeans,Clothing,"[""Reduced price""]",3.8,,"[""14W"",""16W"",""18W"",""20W"",""22W"",""24W"",""26W"",""28W"",""30W"",""32W"",""34W"",""12W"",""36 W"",""38 W"",""40 W"",""42 W"",""44 W""]","[""Black Denim"",""Chocolate"",""Indigo Wash"",""Light Stonewash"",""Medium Wash"",""White Denim""]",Ful███aut███ran███,39.41,"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]",2024-08-25,6.64,16.85,18,16,17,28,74
23.39,True,False,TheLovely,15,531529503,"Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M)",Workout Leggings,Clothing,,4.3,,"[""S"",""M"",""L"",""2XL"",""3XL"",""1XL""]","[""Beige"",""Black"",""BLACK/BLACK"",""BLACK/BURGUNDY"",""BLACK/CHARCOAL"",""BLACK/H GREY"",""BLACK/NAVY"",""BLACK/OLIVE"",""BLACK/WHITE"",""BLACK/WHITE/CHARCOAL"",""BLACK/WHITE/H GREY"",""BURGUNDY"",""BURGUNDY/BURGUNDY"",""BURGUNDY/H GREY"",""BURGUNDY/H RED"",""BURGUNDY/OLIVE"",""CHARCOAL"",""CHARCOAL/CHARCOAL"",""CHARCOAL/H GREY"",""H GRED"",""H GREY"",""H GREY/H GREY"",""NAVY"",""NAVY/BURGUNDY"",""NAVY/CHARCOAL"",""NAVY/H GREY"",""NAVY/NAVY"",""NAVY/OLIVE"",""OLIVE"",""OLIVE/H GREY"",""OLIVE/OLIVE"",""PEACOCK"",""PEACOCK/NAVY"",""TAUPE/H GREY"",""TAUPE/H RED"",""TAUPE/WHITE"",""White"",""WHITE/WHITE""]",The███ely███,25.99,"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Workout Leggings""]",2024-08-24,2.6,10.0,1,0,2,3,9
38.99,True,False,LifeStride,108,944207748,LifeStride Womens Deja Vu Skimmers - Medium & Wide Width,Ballet Flats,Clothing,"[""Clearance""]",3.8,,"[""5.5"",""6"",""6.5"",""7"",""7.5"",""8"",""8.5"",""9"",""9.5"",""10"",""11""]","[""Black Synthetic"",""Tan Synthetic""]",BHF███Inc███,57.99,"[""Clothing"",""Shoes"",""Womens Shoes"",""Flats"",""Ballet Flats""]",2024-08-24,19.0,32.76,10,14,13,25,46
15.29,True,False,Zenana,11,896931395,Zenana Women & Plus Basic Cotton Relaxed Fit V-Neck Long Sleeve Plain Active Casual T-ShirtTop(S-3X),Plus Size Tshirts,Clothing,,4.2,,"[""S"",""M"",""L"",""XL"",""1X"",""2X"",""3X"",""1x""]","[""AMERICANO"",""ARMY GREEN"",""ASH GREY"",""ASH MINT"",""ASH MOCHA"",""ASH MUSTARD"",""BLACK"",""BLUE MIST"",""BONE"",""BROWN"",""Black"",""Brown"",""CABERNET"",""CEMENT"",""CHARCOAL"",""COFFEE"",""COPPER"",""D ROSE"",""DESERT MUSTARD"",""DK BURGUNDY"",""DK MAUVE"",""DK OLIVE"",""DK PLUM"",""DK PURPLE"",""DK RUST"",""DUSTY TEAL"",""EGG SHELL"",""FIRED BRICK"",""Gray"",""H GREY"",""HOT PINK"",""HUNTER GREEN"",""LILAC GREY"",""LT BROWN"",""LT GREY"",""LT MUSTARD"",""MILKY BLUE"",""MOCHA"",""NAVY"",""PURPLE"",""ROSE"",""RUBY"",""SAGE"",""SAPPHIRE"",""TITANIUM"",""WHITE"",""2PK: ASH MUSTARD/DESERT MUSTARD"",""2PK: Ash Grey/Black"",""2PK: Ash Mint/Ash Mocha"",""2PK: Ash Mocha/Mocha"",""2PK: BLACK/BLACK"",""2PK: BLACK/CHARCOAL"",""2PK: BLACK/H GREY"",""2PK: BLACK/WHITE"",""2PK: Bone/LT Grey"",""2PK: CABERNET/FIREBRICK"",""2PK: CHARCOAL/CHARCOAL"",""2PK: CHARCOAL/H GREY"",""2PK: COFFEE/AMERICANO"",""2PK: Cement/Mily Blue"",""2PK: D ROSE/COPPER"",""2PK: DK BURGUNDY/RED"",""2PK: DK Mauve/DK Plum"",""2PK: DK Olive/Hunter Green"",""2PK: DK PURPLE/DK PLUM"",""2PK: Eggshell/LT Mustard"",""2PK: Fired Brick/DK Purple"",""2PK: H GREY/H GREY"",""2PK: H Grey/White"",""2PK: HUNTER GREEN/ARMY GREEN"",""2PK: Hot Pink/Rose"",""2PK: Hunter Green/Dusty Teal"",""2PK: LT Mustard/LT Grey"",""2PK: MOCHA/BROWN"",""2PK: Mocha/Desert Mustard"",""2PK: NAVY/RUBY"",""2PK: NAVY/SAPHIRE"",""2PK: SAPHIRE/TITANIUM"",""2PK: WHITE/WHITE""]",The███ely███,16.99,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Tshirts for Women"",""Plus Size Tshirts""]",2024-08-25,1.7,10.01,2,0,0,1,8
22.5,True,False,Elegant Comfort,170,602315286,"Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green",Bed Sheets,Home,"[""Reviewers highlighted: price, softness, comfort""]",4.5,,"[""Twin"",""Full"",""Queen"",""King"",""Split King"",""California King"",""King Pillowcases"",""Standard Pillowcases""]","[""Aqua Blue"",""Black"",""Blue"",""Bronze"",""Brown"",""Burgundy"",""Chocolate Brown"",""Cream"",""Gold"",""Gray"",""Hot Pink"",""Light Pink"",""Lilac"",""Lime"",""Navy"",""Navy Blue"",""Orange"",""Pink"",""Pure White"",""Purple"",""Red"",""Red Brown"",""Royal Blue"",""Rust"",""Sage"",""Sage Green"",""Silver"",""Taupe"",""Turquoise"",""White""]",ELE███T C███ORT██████,25.0,"[""Home"",""Bedding"",""Bed Sheets""]",2024-08-24,2.5,10.0,7,3,9,23,128
24.99,True,False,Feather & Stitch New York,14,1097677016,Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers,Pillowcases,Home,"[""Reduced price""]",4.8,,"[""King"",""Standard""]","[""Aqua"",""Beige"",""Blue"",""Blue Blush"",""Burgundy"",""Dark Blue"",""Granite Green"",""Gray"",""Lavender"",""Maple"",""Semolina"",""White""]",Cot███ Ri███ In███,31.24,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Pillowcases""]",2024-08-24,6.25,20.01,0,0,1,1,12
140.8,True,False,Amay's,8,2200709686,Amay Grommet Top Blackout Curtain Panel White 120 inch Wide by 120 inch Long-1 Panel,Shop Curtains,Home,"[""Reduced price""]",5.0,,"[""120 W x 108 L"",""120 W x 120 L"",""120 W x 132 L"",""120 W x 72 L"",""120 W x 84 L"",""120 W x 96 L"",""150 W x 108 L"",""150 W x 120 L"",""150 W x 132 L"",""150 W x 72 L"",""150 W x 84 L"",""150 W x 96 L""]","[""Baby Pink"",""Beige"",""Black"",""Brown"",""Burgundy"",""Gold"",""Green"",""Gray"",""Greyish White"",""Ivory"",""Navy Blue"",""Red"",""Silver Grey"",""Taupe"",""White""]",AMA███EXT███S,176.0,"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]",2024-08-25,35.2,20.0,0,0,0,0,8
22.49,True,False,SGI bedding,14,264801526,"SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray",Bed Skirts,Home,"[""Reduced price""]",4.4,,"[""California King- 14\"""",""Full- 14\"""",""King- 14\"""",""Olympic Queen- 14\"""",""Queen- 14\"""",""Twin- 14\"""",""California King- 16\"""",""Full- 16\"""",""King-16\"""",""Olympic Queen- 16\"""",""Queen- 16\"""",""Twin- 16\""""]","[""Black"",""Blood Red"",""Burgundy"",""Chocolate"",""Dark Gray"",""Egyptian Blue"",""Golden"",""Hot Pink"",""Ivory"",""Light Blue"",""Light Gray"",""Lilac"",""Mediterranean Blue"",""Moss"",""Navy Blue"",""Parrot Green"",""Peach"",""Pink"",""Plum"",""Purple"",""Rust"",""Sage"",""Taupe"",""Teal"",""Turquoise Blue"",""White"",""Wine"",""Yellow"",""Zebra Print""]",SGI███ddi███,24.99,"[""Home"",""Bedding"",""Bed Skirts""]",2024-08-25,2.5,10.0,1,0,2,1,10
56.7,True,False,Amay's,1,3475370853,Amay 800TC Organic Cotton Alaska King Size Fitted Sheet ( 108X108 ) Fits Mattress Upto 12 -15 inches Light Blue Stripe,Cooling Sheets,Home,"[""Reduced price""]",5.0,,"[""King Pillowcases(20x40)"",""Standard Pillowcases(20x30 )"",""Split King (39x80)"",""Twin (39x75)"",""Twin XL (39x80)"",""Full (54x75)"",""Queen ( 60x80)"",""Short Queen ( 60x75)"",""Olympic Queen ( 66x80)"",""California king (72x84)"",""RV King (72x75)"",""King (76x80)"",""Grand King (80x98)"",""Emperor (84x84)"",""Alaska King (108x108)""]","[""Aqua Blue"",""Beige"",""Black"",""Burgundy"",""Chocolate"",""Dark Grey"",""Gold"",""Gray"",""Hot Pink"",""Ivory"",""Lavender"",""Light Blue"",""Navy Blue"",""Orange"",""Parrot Green"",""Peach"",""Pink"",""Purple"",""Red"",""Royal Blue"",""Sage"",""Silver Grey"",""Taupe"",""Teal"",""Turquoise"",""White"",""Wine"",""Yellow""]",AMA███EXT███S,63.0,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Cooling Sheets""]",2024-08-24,6.3,10.0,0,0,0,0,1
19.99,True,False,NELEUS,10,3795586746,"NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L",Mens Workout Shirts,Clothing,"[""Clearance""]",4.9,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""97# Black+Black+Black"",""97# Black+Gray+Light Blue"",""97# Black+Gray+Navy Blue"",""97# Black+Gray+White"",""97# Black+Light Blue+Navy Blue"",""97# Purple+Pink+White""]",Nel███,22.45,"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Shirts""]",2024-08-24,2.46,10.96,0,0,0,1,9
34.97,True,False,Mellanni,3472,6126862324,"Mellanni Sheet Set Hotel Luxury Brushed Microfiber, Deep Pocket Sheet, 3 Piece Twin Ivory",Twin Sheets,Home,"[""Reduced price""]",4.8,,"[""Twin"",""Twin-XL"",""Full"",""Short Queen"",""Queen"",""King"",""Split King"",""California King""]","[""Light Blue"",""1102 White"",""1126 Ivory"",""1128 Golden Ivory"",""1172 Blush Pink"",""1182 Yellow"",""1241 Pistachio"",""1284 Spa Mint"",""1335 Lavender"",""1356 Violet"",""1357 Hazy Lilac"",""1364 Light Gray"",""1394 Gray"",""1436 Sage"",""1448 Emerald Green"",""1455 Teal"",""1524 Aqua"",""1535 Light Blue"",""1561 Sky Blue"",""1573 Blue Hydrangea"",""1583 Spa Blue"",""1593 Blue Nova"",""1597 Royal Blue"",""1621 Coral"",""1652 Persimmon"",""1667 Poppy Orange"",""1678 Terracotta"",""1752 Brick Red"",""1785 Burgundy"",""1812 Sand"",""1823 Beige"",""1862 Gold"",""1872 Tan"",""1875 Taupe"",""1877 Dark Taupe"",""1887 Brown"",""1952 Purple"",""1959 Navy Blue"",""1990 Black"",""2102 Striped White"",""2364 Striped Gray / Silver"",""2535 Striped Light Blue"",""2823 Striped Beige"",""3394 Pin Stripe Gray"",""4394 Windowpane Gray"",""5364 Chevron Gray"",""6959 Polka Dot Navy"",""7394 Paisley Gray"",""7535 Paisley Blue"",""8561 Laced Sky Blue"",""8573 Madison Blue"",""8952 Madison Purple"",""8953 Check Burgundy"",""9423 Quatrefoil Silver - Gray""]",Mel███ni,46.97,"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Twin Sheets""]",2024-08-24,12.0,25.55,35,27,88,138,3184
18.99,True,False,Ecetana,727,283514640,Ecetana Womens Walking Shoes Lightweight Breathable Mesh Air Cushion Sneakers,Womens Shoes,Clothing,"[""Reviewers highlighted: comfort, quality, light weight""]",4.6,,"[""5"",""6"",""7"",""8"",""8.5"",""9"",""9.5"",""10"",""10.5""]","[""Black"",""Gray""]",Hom███f f███ion███,35.99,"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Shoes""]",2024-08-24,17.0,47.24,38,11,16,39,623
13.99,True,False,UVPLove,204,5155882858,"Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M",Womens Blouses,Clothing,"[""Reduced price""]",4.7,,"[""S"",""M"",""L"",""XL"",""2XL""]","[""Black"",""Blue"",""Bright Red"",""Gray"",""Navy Blue"",""Navy Blue Peony"",""WS-Black"",""White""]",Uvp███e,30.99,"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]",2024-08-24,17.0,54.86,4,4,2,29,165
